Date,count,score_mean,score_max,score_min,score_pos_std,score_neg_std
2024-03-04,16,-0.05050000175833702,0.7512000203132629,-0.6908000111579895,0.26710933446884155,0.19750918447971344
2024-03-03,2,0.32429999113082886,0.6485999822616577,0.0,0.0,0.0
2024-03-02,2,0.125,0.25,0.0,0.0,0.0
2024-03-01,10,-0.03598998859524727,0.44040000438690186,-0.7505999803543091,0.03733523562550545,0.24491752684116364
2024-02-29,23,0.19424349069595337,0.8360000252723694,-0.6596999764442444,0.18945437669754028,0.17427894473075867
2024-02-28,25,0.1574999988079071,0.7429999709129333,-0.3181999921798706,0.2642920911312103,0.13329999148845673
2024-02-27,14,0.06932143121957779,0.7184000015258789,-0.25,0.22052240371704102,0.06013941019773483
2024-02-26,5,0.4049200117588043,0.5719000101089478,0.0,0.06575000286102295,0.0
2024-02-25,0,0.0,0.0,0.0,0.0,0.0
2024-02-24,0,0.0,0.0,0.0,0.0,0.0
2024-02-23,4,-0.05767500400543213,0.29600000381469727,-0.5267000198364258,0.0,0.0
2024-02-22,8,0.33153748512268066,0.8224999904632568,-0.12800000607967377,0.14642858505249023,0.0
2024-02-21,10,0.06699999421834946,0.4767000079154968,-0.3400000035762787,0.0769382044672966,0.11865000426769257
2024-02-20,13,0.2754307687282562,0.6485999822616577,-0.12800000607967377,0.1520068198442459,0.0
2024-02-19,4,0.1945749968290329,0.7782999873161316,0.0,0.0,0.0
2024-02-18,2,0.18060000240802765,0.3612000048160553,0.0,0.0,0.0
2024-02-17,1,-0.599399983882904,-0.599399983882904,-0.599399983882904,0.0,0.0
2024-02-16,7,0.5028571486473083,0.8622000217437744,0.3102000057697296,0.19740687310695648,0.0
2024-02-15,14,0.20426426827907562,0.8270999789237976,-0.6248999834060669,0.1623479276895523,0.17584998905658722
2024-02-14,14,0.05694285407662392,0.6808000206947327,-0.8863999843597412,0.1765698343515396,0.2778591513633728
2024-02-13,15,0.14416666328907013,0.7782999873161316,-0.5719000101089478,0.17959795892238617,0.15116320550441742
2024-02-12,15,0.10718666762113571,0.8073999881744385,-0.758899986743927,0.23258239030838013,0.10946011543273926
2024-02-11,2,-0.06794999539852142,0.42149999737739563,-0.5573999881744385,0.0,0.0
2024-02-10,0,0.0,0.0,0.0,0.0,0.0
2024-02-09,4,0.3024999499320984,0.6704999804496765,-0.4767000079154968,0.08649370819330215,0.0
2024-02-08,9,0.2197222113609314,0.45879998803138733,-0.17960000038146973,0.13451771438121796,0.03844999894499779
2024-02-07,4,0.35462498664855957,0.6123999953269958,0.17790000140666962,0.17057394981384277,0.0
2024-02-06,7,-0.09608571231365204,0.6248999834060669,-0.5573999881744385,0.10169999301433563,0.14585794508457184
2024-02-05,6,-0.25228333473205566,0.7578999996185303,-0.599399983882904,0.0,0.018186531960964203
2024-02-04,0,0.0,0.0,0.0,0.0,0.0
2024-02-03,3,0.2786666750907898,0.8360000252723694,0.0,0.0,0.0
2024-02-02,3,0.008466673083603382,0.570900022983551,-0.49390000104904175,0.0,0.2211499959230423
2024-02-01,14,0.19264285266399384,0.7782999873161316,-0.5422999858856201,0.26976197957992554,0.0
2024-01-31,6,-0.38643333315849304,0.10270000249147415,-0.9545000195503235,0.0,0.233036607503891
2024-01-30,12,0.32208332419395447,0.8019999861717224,-0.44040000438690186,0.18061254918575287,0.14522071182727814
2024-01-29,10,0.35978999733924866,0.7390999794006348,-0.7184000015258789,0.06818682700395584,0.0
2024-01-28,0,0.0,0.0,0.0,0.0,0.0
2024-01-27,0,0.0,0.0,0.0,0.0,0.0
2024-01-26,7,0.3263142704963684,0.8442000150680542,-0.6123999953269958,0.27688971161842346,0.0
2024-01-25,6,-0.2015666514635086,0.8442000150680542,-0.6248999834060669,0.0,0.11149999499320984
2024-01-24,11,0.21039091050624847,0.6808000206947327,-0.5105999708175659,0.07337742298841476,0.042002130299806595
2024-01-23,13,0.0982307642698288,0.7964000105857849,-0.6123999953269958,0.26696881651878357,0.056427113711833954
2024-01-22,8,0.07970000058412552,0.44040000438690186,-0.5267000198364258,0.0959400162100792,0.0
2024-01-21,1,0.0,0.0,0.0,0.0,0.0
2024-01-20,2,0.10270000249147415,0.10270000249147415,0.10270000249147415,0.0,0.0
2024-01-19,15,0.022853335365653038,0.8073999881744385,-0.7002999782562256,0.1721576303243637,0.23696114122867584
2024-01-18,11,0.09478182345628738,0.5105999708175659,-0.7649999856948853,0.10434732586145401,0.2284885197877884
2024-01-17,12,0.35112500190734863,0.7717000246047974,-0.27320000529289246,0.16358044743537903,0.0
2024-01-16,10,0.3273000121116638,0.8019999861717224,-0.5573999881744385,0.14109420776367188,0.031749993562698364
2024-01-15,3,0.2525666654109955,0.7782999873161316,-0.38179999589920044,0.20854999125003815,0.0
2024-01-14,1,-0.19009999930858612,-0.19009999930858612,-0.19009999930858612,0.0,0.0
2024-01-13,3,0.1467999964952469,0.44040000438690186,0.0,0.0,0.0
2024-01-12,17,0.24392354488372803,0.8402000069618225,-0.5422999858856201,0.19113050401210785,0.1294652223587036
2024-01-11,60,0.19574333727359772,0.8931999802589417,-0.7782999873161316,0.16855117678642273,0.20842213928699493
2024-01-10,69,0.046639133244752884,0.8224999904632568,-0.7578999996185303,0.2472408562898636,0.2533617615699768
2024-01-09,19,0.07273158431053162,0.8176000118255615,-0.8016999959945679,0.1877654492855072,0.17540042102336884
2024-01-08,20,0.09997998923063278,0.6704999804496765,-0.6908000111579895,0.22179460525512695,0.2421828806400299
2024-01-07,0,0.0,0.0,0.0,0.0,0.0
2024-01-06,0,0.0,0.0,0.0,0.0,0.0
2024-01-05,7,0.35355713963508606,0.5719000101089478,0.0,0.10607638210058212,0.0
2024-01-04,17,0.32159411907196045,0.83160001039505,-0.6248999834060669,0.19071920216083527,0.1532435119152069
2024-01-03,13,0.35065382719039917,0.6123999953269958,-0.27320000529289246,0.06463668495416641,0.0
2024-01-02,12,0.31419166922569275,0.958299994468689,0.0,0.21386241912841797,0.0
2024-01-01,1,0.0,0.0,0.0,0.0,0.0
2023-12-31,0,0.0,0.0,0.0,0.0,0.0
2023-12-30,1,0.0,0.0,0.0,0.0,0.0
2023-12-29,7,0.04191428795456886,0.3167000114917755,-0.3400000035762787,0.0,0.0
2023-12-28,9,0.23496665060520172,0.7717000246047974,0.0,0.17656271159648895,0.0
2023-12-27,11,0.18038180470466614,0.5422999858856201,-0.44040000438690186,0.13900701701641083,0.0
2023-12-26,6,0.0014166533946990967,0.6596999764442444,-0.8126000165939331,0.0,0.26835328340530396
2023-12-25,0,0.0,0.0,0.0,0.0,0.0
2023-12-24,0,0.0,0.0,0.0,0.0,0.0
2023-12-23,3,-0.3856000006198883,0.0,-0.599399983882904,0.0,0.020999997854232788
2023-12-22,7,0.14312855899333954,0.6588000059127808,-0.4018999934196472,0.11919243633747101,0.16234999895095825
2023-12-21,2,-0.3400000035762787,-0.3400000035762787,-0.3400000035762787,0.0,0.0
2023-12-20,2,0.7095999717712402,0.7095999717712402,0.7095999717712402,0.0,0.0
2023-12-19,7,0.23874284327030182,0.6485999822616577,-0.10270000249147415,0.08103442192077637,0.0
2023-12-18,5,0.30197998881340027,0.5422999858856201,-0.09229999780654907,0.19126510620117188,0.0
2023-12-17,1,-0.49390000104904175,-0.49390000104904175,-0.49390000104904175,0.0,0.0
2023-12-16,3,0.0,0.0,0.0,0.0,0.0
2023-12-15,12,0.09525000303983688,0.7184000015258789,-0.6248999834060669,0.18611809611320496,0.0
2023-12-14,5,0.002039998769760132,0.15309999883174896,-0.29600000381469727,0.0,0.0
2023-12-13,10,0.026329994201660156,0.6248999834060669,-0.8999000191688538,0.18881234526634216,0.28468120098114014
2023-12-12,9,0.40664443373680115,0.7002999782562256,0.15309999883174896,0.19393181800842285,0.0
2023-12-11,12,0.27775833010673523,0.7777000069618225,-0.7429999709129333,0.1932676136493683,0.21239998936653137
2023-12-10,0,0.0,0.0,0.0,0.0,0.0
2023-12-09,1,0.7425000071525574,0.7425000071525574,0.7425000071525574,0.0,0.0
2023-12-08,11,0.2099090963602066,0.6996999979019165,-0.5267000198364258,0.21236473321914673,0.09335000813007355
2023-12-07,17,0.27815884351730347,0.8475000262260437,-0.7782999873161316,0.21668988466262817,0.2767155170440674
2023-12-06,16,0.17135626077651978,0.636900007724762,-0.38179999589920044,0.17357854545116425,0.0
2023-12-05,12,0.10596665740013123,0.5105999708175659,0.0,0.14710068702697754,0.0
2023-12-04,35,0.1162828728556633,0.8294000029563904,-0.6704999804496765,0.19540363550186157,0.17985586822032928
2023-12-03,9,0.148499995470047,0.7505999803543091,0.0,0.0823499858379364,0.0
2023-12-02,3,0.2572333514690399,0.7717000246047974,0.0,0.0,0.0
2023-12-01,6,-0.031833335757255554,0.25,-0.3400000035762787,0.0,0.11950000375509262
2023-11-30,2,0.0,0.0,0.0,0.0,0.0
2023-11-29,7,0.1638428419828415,0.5573999881744385,-0.12800000607967377,0.05819348990917206,0.01192653551697731
2023-11-28,6,-0.1235833391547203,0.5105999708175659,-0.784500002861023,0.07469998300075531,0.19133295118808746
2023-11-27,2,-0.15940000116825104,0.10270000249147415,-0.42149999737739563,0.0,0.0
2023-11-26,1,-0.7350999712944031,-0.7350999712944031,-0.7350999712944031,0.0,0.0
2023-11-25,0,0.0,0.0,0.0,0.0,0.0
2023-11-24,2,0.23309999704360962,0.44040000438690186,0.025800000876188278,0.20730000734329224,0.0
2023-11-23,2,0.06400000303983688,0.12800000607967377,0.0,0.0,0.0
2023-11-22,7,-0.12700000405311584,0.4018999934196472,-0.7906000018119812,0.0,0.26815587282180786
2023-11-21,4,-0.2884249985218048,0.5267000198364258,-0.8402000069618225,0.0,0.0
2023-11-20,9,-0.164533331990242,0.5105999708175659,-0.7578999996185303,0.20394998788833618,0.2883515954017639
2023-11-19,2,0.445499986410141,0.890999972820282,0.0,0.0,0.0
2023-11-18,1,0.7268999814987183,0.7268999814987183,0.7268999814987183,0.0,0.0
2023-11-17,4,0.17430000007152557,0.29600000381469727,0.0,0.0744064524769783,0.0
2023-11-16,10,0.18649999797344208,0.8073999881744385,-0.4767000079154968,0.25181329250335693,0.0
2023-11-15,10,0.14325998723506927,0.6596999764442444,-0.4767000079154968,0.18850284814834595,0.08458822220563889
2023-11-14,4,0.1649249941110611,0.6596999764442444,0.0,0.0,0.0
2023-11-13,4,0.28837499022483826,0.45879998803138733,0.10270000249147415,0.1261310577392578,0.0
2023-11-12,0,0.0,0.0,0.0,0.0,0.0
2023-11-11,1,0.0,0.0,0.0,0.0,0.0
2023-11-10,11,0.225327268242836,0.7578999996185303,-0.2892000079154968,0.08152952045202255,0.036350004374980927
2023-11-09,7,-0.1289999932050705,0.29600000381469727,-0.5498999953269958,0.0,0.16032274067401886
2023-11-08,4,0.17739999294281006,0.7095999717712402,0.0,0.0,0.0
2023-11-07,11,0.14968182146549225,0.7578999996185303,-0.3400000035762787,0.10330691933631897,0.14508266746997833
2023-11-06,9,0.4620111286640167,0.7782999873161316,0.0,0.10555916279554367,0.0
2023-11-05,1,0.025800000876188278,0.025800000876188278,0.025800000876188278,0.0,0.0
2023-11-04,1,0.0,0.0,0.0,0.0,0.0
2023-11-03,13,0.03537692129611969,0.7184000015258789,-0.8689000010490417,0.21880893409252167,0.27849432826042175
2023-11-02,10,0.002950000809505582,0.6248999834060669,-0.5573999881744385,0.20694145560264587,0.17106996476650238
2023-11-01,8,0.01886250078678131,0.8956999778747559,-0.7279999852180481,0.34802693128585815,0.0
2023-10-31,10,0.33153000473976135,0.7964000105857849,-0.6485999822616577,0.14972032606601715,0.0
2023-10-30,6,-0.09354999661445618,0.29600000381469727,-0.8572999835014343,0.0,0.0
2023-10-29,2,0.871999979019165,0.871999979019165,0.871999979019165,0.0,0.0
2023-10-28,1,0.0,0.0,0.0,0.0,0.0
2023-10-27,7,0.4627142548561096,0.8518999814987183,0.0,0.19540438055992126,0.0
2023-10-26,8,-0.005900004878640175,0.7350999712944031,-0.9329000115394592,0.24256855249404907,0.10159999132156372
2023-10-25,4,-0.02157500386238098,0.44040000438690186,-0.5267000198364258,0.0,0.0
2023-10-24,18,0.08446111530065536,0.49390000104904175,-0.7268999814987183,0.09264324605464935,0.1868947297334671
2023-10-23,5,0.30093997716903687,0.6485999822616577,-0.4767000079154968,0.09953796118497849,0.0
2023-10-22,0,0.0,0.0,0.0,0.0,0.0
2023-10-21,0,0.0,0.0,0.0,0.0,0.0
2023-10-20,3,0.17166666686534882,0.7649999856948853,-0.25,0.0,0.0
2023-10-19,6,0.17996664345264435,0.8590999841690063,-0.5859000086784363,0.23204095661640167,0.0
2023-10-18,3,0.3224000036716461,0.6711999773979187,0.0,0.18759998679161072,0.0
2023-10-17,7,0.1559000015258789,0.7184000015258789,-0.7964000105857849,0.12953996658325195,0.17800000309944153
2023-10-16,10,-0.006209996994584799,0.5526000261306763,-0.6360999941825867,0.04796682670712471,0.19037607312202454
2023-10-15,1,-0.3181999921798706,-0.3181999921798706,-0.3181999921798706,0.0,0.0
2023-10-14,3,0.3743666708469391,0.6704999804496765,0.22630000114440918,0.20939788222312927,0.0
2023-10-13,3,0.21213333308696747,0.3181999921798706,0.0,0.0,0.0
2023-10-12,4,-0.31360000371932983,0.25,-0.6704999804496765,0.0,0.13503208756446838
2023-10-11,4,-0.4224500060081482,-0.3181999921798706,-0.5267000198364258,0.0,0.10425001382827759
2023-10-10,3,-0.09333332628011703,0.5719000101089478,-0.8518999814987183,0.0,0.0
2023-10-09,3,0.4097333252429962,0.636900007724762,0.17790000140666962,0.1874150186777115,0.0
2023-10-08,0,0.0,0.0,0.0,0.0,0.0
2023-10-07,0,0.0,0.0,0.0,0.0,0.0
2023-10-06,3,-0.24543337523937225,0.45879998803138733,-0.7184000015258789,0.0,0.12084999680519104
2023-10-05,1,0.0,0.0,0.0,0.0,0.0
2023-10-04,2,0.0,0.0,0.0,0.0,0.0
2023-10-03,4,0.23167499899864197,0.7429999709129333,-0.7505999803543091,0.13185842335224152,0.0
2023-10-02,6,0.025483334437012672,0.5105999708175659,-0.5105999708175659,0.10688753426074982,0.03509998321533203
2023-10-01,0,0.0,0.0,0.0,0.0,0.0
2023-09-30,0,0.0,0.0,0.0,0.0,0.0
2023-09-29,6,0.1460166573524475,0.7002999782562256,-0.49390000104904175,0.13340747356414795,0.023000001907348633
2023-09-28,1,0.0,0.0,0.0,0.0,0.0
2023-09-27,6,-0.24808333814144135,0.42149999737739563,-0.784500002861023,0.0,0.19942200183868408
2023-09-26,4,0.1548749953508377,0.5422999858856201,0.0,0.2325499951839447,0.0
2023-09-25,4,0.3954000174999237,0.8194000124931335,0.025800000876188278,0.28648102283477783,0.0
2023-09-24,2,-0.17874997854232788,0.15309999883174896,-0.5105999708175659,0.0,0.0
2023-09-23,0,0.0,0.0,0.0,0.0,0.0
2023-09-22,2,0.46654999256134033,0.5719000101089478,0.3612000048160553,0.10535000264644623,0.0
2023-09-21,8,0.33031249046325684,0.8402000069618225,0.0,0.19877031445503235,0.0
2023-09-20,2,0.25029999017715454,0.7268999814987183,-0.22630000114440918,0.0,0.0
2023-09-19,5,0.22374001145362854,0.7350999712944031,-0.20229999721050262,0.0745999813079834,0.0
2023-09-18,4,0.0643250048160553,0.4830000102519989,-0.20180000364780426,0.15255001187324524,0.0
2023-09-17,0,0.0,0.0,0.0,0.0,0.0
2023-09-16,0,0.0,0.0,0.0,0.0,0.0
2023-09-15,4,-0.11549998819828033,0.862500011920929,-0.9168999791145325,0.0,0.36623114347457886
2023-09-14,3,0.26733332872390747,0.8019999861717224,0.0,0.0,0.0
2023-09-13,4,0.10745000839233398,0.5070000290870667,-0.07720000296831131,0.0,0.0
2023-09-12,6,0.02499999664723873,0.8554999828338623,-0.8779000043869019,0.31922006607055664,0.32580000162124634
2023-09-11,4,-0.01209999993443489,0.17790000140666962,-0.22630000114440918,0.0,0.0
2023-09-10,0,0.0,0.0,0.0,0.0,0.0
2023-09-09,1,-0.15309999883174896,-0.15309999883174896,-0.15309999883174896,0.0,0.0
2023-09-08,2,-0.31244999170303345,0.0,-0.6248999834060669,0.0,0.0
2023-09-07,11,-0.2743181884288788,0.0,-0.90420001745224,0.0,0.2481284737586975
2023-09-06,4,0.11220000684261322,0.5023000240325928,-0.49390000104904175,0.03095000982284546,0.0
2023-09-05,3,-0.2159000039100647,-0.025800000876188278,-0.49390000104904175,0.0,0.20095473527908325
2023-09-04,2,0.4517499804496765,0.5422999858856201,0.3612000048160553,0.09054999053478241,0.0
2023-09-03,0,0.0,0.0,0.0,0.0,0.0
2023-09-02,3,0.3818666934967041,0.5859000086784363,0.17790000140666962,0.16656531393527985,0.0
2023-09-01,7,0.36631426215171814,0.5573999881744385,0.0,0.031565774232149124,0.0
2023-08-31,10,-0.01754000224173069,0.8159999847412109,-0.6270999908447266,0.1368499994277954,0.2200939953327179
2023-08-30,9,0.280599981546402,0.6596999764442444,-0.49390000104904175,0.11461109668016434,0.0
2023-08-29,34,0.13776470720767975,0.7264000177383423,-0.6808000206947327,0.20707248151302338,0.1811547875404358
2023-08-28,14,0.31369999051094055,0.8201000094413757,-0.22630000114440918,0.2105725258588791,0.0
2023-08-27,2,0.250900000333786,0.3612000048160553,0.14059999585151672,0.11030000448226929,0.0
2023-08-26,0,0.0,0.0,0.0,0.0,0.0
2023-08-25,1,0.0,0.0,0.0,0.0,0.0
2023-08-24,8,0.06975001096725464,0.6908000111579895,-0.7429999709129333,0.24575014412403107,0.33809131383895874
2023-08-23,4,0.24205000698566437,0.8402000069618225,-0.3181999921798706,0.3010885715484619,0.0
2023-08-22,6,-0.1766333431005478,0.17790000140666962,-0.8176000118255615,0.0,0.28258979320526123
2023-08-21,3,-0.5450666546821594,0.0,-0.8176000118255615,0.0,0.0
2023-08-20,0,0.0,0.0,0.0,0.0,0.0
2023-08-19,0,0.0,0.0,0.0,0.0,0.0
2023-08-18,12,0.15273331105709076,0.8806999921798706,-0.27320000529289246,0.2332952618598938,0.09239529073238373
2023-08-17,10,0.052639998495578766,0.8478999733924866,-0.6621000170707703,0.26969876885414124,0.12394184619188309
2023-08-16,2,0.0,0.0,0.0,0.0,0.0
2023-08-15,7,0.16994285583496094,0.8069999814033508,-0.44040000438690186,0.21184688806533813,0.16885000467300415
2023-08-14,3,0.21689999103546143,0.6248999834060669,0.0,0.29954999685287476,0.0
2023-08-13,3,-0.09486666321754456,0.0,-0.28459998965263367,0.0,0.0
2023-08-12,0,0.0,0.0,0.0,0.0,0.0
2023-08-11,3,-0.03123334050178528,0.45879998803138733,-0.5267000198364258,0.0,0.2504500150680542
2023-08-10,4,0.08602500706911087,0.3400000035762787,-0.5422999858856201,0.031489819288253784,0.0
2023-08-09,8,-0.1404625028371811,0.6123999953269958,-0.6908000111579895,0.16200228035449982,0.12601716816425323
2023-08-08,4,-0.012900000438094139,0.0,-0.051600001752376556,0.0,0.0
2023-08-07,14,0.19802142679691315,0.7505999803543091,0.0,0.21262933313846588,0.0
2023-08-06,0,0.0,0.0,0.0,0.0,0.0
2023-08-05,2,0.0,0.0,0.0,0.0,0.0
2023-08-04,5,-0.4043000340461731,0.0,-0.7717000246047974,0.0,0.06920220702886581
2023-08-03,8,-0.08031249791383743,0.8019999861717224,-0.7350999712944031,0.3150706887245178,0.17586153745651245
2023-08-02,11,0.20059090852737427,0.8442000150680542,0.0,0.3117775022983551,0.0
2023-08-01,6,0.32276666164398193,0.7268999814987183,0.0,0.2314634919166565,0.0
2023-07-31,3,0.3630000054836273,0.6485999822616577,0.0,0.10409998893737793,0.0
2023-07-30,1,0.0,0.0,0.0,0.0,0.0
2023-07-29,1,0.6123999953269958,0.6123999953269958,0.6123999953269958,0.0,0.0
2023-07-28,3,-0.3366333246231079,0.44040000438690186,-0.7906000018119812,0.0,0.06545001268386841
2023-07-27,4,0.1592250019311905,0.636900007724762,0.0,0.0,0.0
2023-07-26,2,0.051350001245737076,0.10270000249147415,0.0,0.0,0.0
2023-07-25,5,0.140639990568161,0.5267000198364258,-0.025800000876188278,0.16220001876354218,0.0
2023-07-24,7,0.3273285925388336,0.5422999858856201,-0.14190000295639038,0.0872039794921875,0.0
2023-07-23,0,0.0,0.0,0.0,0.0,0.0
2023-07-22,0,0.0,0.0,0.0,0.0,0.0
2023-07-21,6,0.28708335757255554,0.5719000101089478,-0.4018999934196472,0.18332037329673767,0.0
2023-07-20,6,0.1031000018119812,0.38040000200271606,0.0,0.07110000401735306,0.0
2023-07-19,3,-0.1909666508436203,0.4767000079154968,-0.7095999717712402,0.0,0.18479998409748077
2023-07-18,4,0.24492499232292175,0.6485999822616577,-0.22630000114440918,0.04559999704360962,0.0
2023-07-17,5,0.1747399866580963,0.6485999822616577,-0.22630000114440918,0.008799999952316284,0.023350000381469727
2023-07-16,0,0.0,0.0,0.0,0.0,0.0
2023-07-15,1,0.0,0.0,0.0,0.0,0.0
2023-07-14,11,0.24143634736537933,0.8518999814987183,-0.4388999938964844,0.19725874066352844,0.14701232314109802
2023-07-13,12,0.010416666977107525,0.8019999861717224,-0.3181999921798706,0.22039999067783356,0.07648926228284836
2023-07-12,6,0.1413833349943161,0.8442000150680542,-0.3400000035762787,0.26917198300361633,0.06885000318288803
2023-07-11,9,0.27353334426879883,0.8402000069618225,-0.5541999936103821,0.2104284018278122,0.01374998688697815
2023-07-10,4,0.3857499957084656,0.6123999953269958,0.0,0.13868720829486847,0.0
2023-07-09,2,0.22939999401569366,0.45879998803138733,0.0,0.0,0.0
2023-07-08,2,-0.24269999563694,0.0,-0.48539999127388,0.0,0.0
2023-07-07,4,0.4134250283241272,0.7002999782562256,0.0,0.10540603846311569,0.0
2023-07-06,6,0.13018333911895752,0.7578999996185303,-0.38179999589920044,0.2076801061630249,0.06589999794960022
2023-07-05,12,0.12054166197776794,0.9061999917030334,-0.7429999709129333,0.20810988545417786,0.21817627549171448
2023-07-04,3,0.0,0.0,0.0,0.0,0.0
2023-07-03,8,-0.1623624861240387,0.5719000101089478,-0.7095999717712402,0.0794874057173729,0.036349982023239136
2023-07-02,1,-0.051600001752376556,-0.051600001752376556,-0.051600001752376556,0.0,0.0
2023-07-01,0,0.0,0.0,0.0,0.0,0.0
2023-06-30,9,0.40272223949432373,0.8019999861717224,-0.5422999858856201,0.08733005821704865,0.16999998688697815
